Filename: Z:\2020-12-20\2020-12-20_055 76Sr with beam merging _ RT100_T846 - clipped_MS100.tof
Analyze-time: Fri Feb 19 17:31:40 2021

Range: 61
Start Peak: 6199
Block size: 8
Block-Min: 0
Int-Max: 0
Peak mass: Rb85:-1e
Treshold: 0
Method: Gaussian Mean
a: 0.08554320834809824
t0: -0.174931057477
b: 0.575849041251
T: 800

Area1: 1 - 896

B Positions (center Block):
MS	B	Intensity	Peakposition (us)	Peakposition alt (u)	Peakposition corrected (u)	Fit Sigma (us)	Fit Amplitude
730	0.5758506220752414	14545.763378926974	114	91-720	ch1
731	0.5758505949933028	14545.763378926974	114	91-720	ch1
732	0.5758505679113646	14545.763378926974	114	91-720	ch1
733	0.5758505408294262	14545.761213819472	108	92-728	ch1
734	0.5758505300917658	14545.761213819472	108	92-728	ch1
735	0.5758505193541054	14545.761213819472	108	92-728	ch1
736	0.575850508616445	14545.761213819472	108	92-728	ch1
737	0.5758504978787846	14545.761213819472	108	92-728	ch1
738	0.5758504871411244	14545.761213819472	108	92-728	ch1
739	0.575850476403464	14545.761213819472	108	92-728	ch1
740	0.5758504656658034	14545.761213819472	108	92-728	ch1
741	0.5758504549281432	14545.75428085581	84	93-736	ch1
742	0.575850420544719	14545.75428085581	84	93-736	ch1
743	0.575850386161295	14545.75428085581	84	93-736	ch1
744	0.575850351777871	14545.75428085581	84	93-736	ch1
745	0.575850317394447	14545.75428085581	84	93-736	ch1
746	0.575850283011023	14545.75428085581	84	93-736	ch1
747	0.575850248627599	14545.75428085581	84	93-736	ch1
748	0.575850214244175	14545.75428085581	84	93-736	ch1
749	0.575850179860751	14545.753160182784	101	94-744	ch1
750	0.5758501743028718	14545.753160182784	101	94-744	ch1
751	0.5758501687449924	14545.753160182784	101	94-744	ch1
752	0.575850163187113	14545.753160182784	101	94-744	ch1
753	0.5758501576292336	14545.753160182784	101	94-744	ch1
754	0.5758501520713542	14545.753160182784	101	94-744	ch1
755	0.5758501465134748	14545.753160182784	101	94-744	ch1
756	0.5758501409555954	14545.753160182784	101	94-744	ch1
757	0.575850135397716	14545.74141497558	82	95-752	ch1
758	0.5758500771483932	14545.74141497558	82	95-752	ch1
759	0.5758500188990702	14545.74141497558	82	95-752	ch1
760	0.5758499606497474	14545.74141497558	82	95-752	ch1
761	0.5758499024004244	14545.74141497558	82	95-752	ch1
762	0.5758498441511014	14545.74141497558	82	95-752	ch1
763	0.5758497859017786	14545.74141497558	82	95-752	ch1
764	0.5758497276524556	14545.74141497558	82	95-752	ch1
765	0.5758496694031326	14545.75465593372	84	96-760	ch1
766	0.575849735070501	14545.75465593372	84	96-760	ch1
767	0.5758498007378692	14545.75465593372	84	96-760	ch1
768	0.5758498664052374	14545.75465593372	84	96-760	ch1
769	0.5758499320726056	14545.75465593372	84	96-760	ch1
770	0.5758499977399738	14545.75465593372	84	96-760	ch1
771	0.5758500634073422	14545.75465593372	84	96-760	ch1
772	0.5758501290747104	14545.75465593372	84	96-760	ch1
773	0.5758501947420788	14545.752361931146	101	97-768	ch1
774	0.5758501833651746	14545.752361931146	101	97-768	ch1
775	0.5758501719882704	14545.752361931146	101	97-768	ch1
776	0.5758501606113662	14545.752361931146	101	97-768	ch1
777	0.575850149234462	14545.752361931146	101	97-768	ch1
778	0.5758501378575578	14545.752361931146	101	97-768	ch1
779	0.5758501264806538	14545.752361931146	101	97-768	ch1
780	0.5758501151037496	14545.752361931146	101	97-768	ch1
781	0.5758501037268454	14545.749210098382	95	98-776	ch1
782	0.5758500880956078	14545.749210098382	95	98-776	ch1
783	0.57585007246437	14545.749210098382	95	98-776	ch1
784	0.5758500568331326	14545.749210098382	95	98-776	ch1
785	0.575850041201895	14545.749210098382	95	98-776	ch1
786	0.5758500255706572	14545.749210098382	95	98-776	ch1
787	0.5758500099394198	14545.749210098382	95	98-776	ch1
788	0.5758499943081822	14545.749210098382	95	98-776	ch1
789	0.5758499786769444	14545.755881522776	96	99-784	ch1
790	0.5758500117632874	14545.755881522776	96	99-784	ch1
791	0.5758500448496304	14545.755881522776	96	99-784	ch1
792	0.5758500779359734	14545.755881522776	96	99-784	ch1
793	0.5758501110223164	14545.755881522776	96	99-784	ch1
794	0.5758501441086594	14545.755881522776	96	99-784	ch1
795	0.5758501771950024	14545.755881522776	96	99-784	ch1
796	0.5758502102813454	14545.755881522776	96	99-784	ch1
797	0.5758502433676882	14545.749513455566	109	100-792	ch1
798	0.5758502117858186	14545.749513455566	109	100-792	ch1
799	0.5758501802039488	14545.749513455566	109	100-792	ch1
800	0.5758501486220792	14545.749513455566	109	100-792	ch1
801	0.5758501170402096	14545.749513455566	109	100-792	ch1
802	0.5758500854583398	14545.749513455566	109	100-792	ch1
803	0.5758500538764702	14545.749513455566	109	100-792	ch1
804	0.5758500222946006	14545.749513455566	109	100-792	ch1
805	0.5758499907127308	14545.751548576386	105	101-800	ch1
806	0.5758500008057336	14545.751548576386	105	101-800	ch1
807	0.5758500108987364	14545.751548576386	105	101-800	ch1
808	0.5758500209917394	14545.751548576386	105	101-800	ch1
809	0.5758500310847422	14545.751548576386	105	101-800	ch1
810	0.5758500411777452	14545.751548576386	105	101-800	ch1
811	0.575850051270748	14545.751548576386	105	101-800	ch1
812	0.5758500613637508	14545.751548576386	105	101-800	ch1
813	0.5758500714567536	14545.75018593216	95	102-808	ch1
814	0.5758500646988394	14545.75018593216	95	102-808	ch1
815	0.575850057940925	14545.75018593216	95	102-808	ch1
816	0.5758500511830108	14545.75018593216	95	102-808	ch1
817	0.5758500444250966	14545.75018593216	95	102-808	ch1
818	0.5758500376671822	14545.75018593216	95	102-808	ch1
819	0.575850030909268	14545.75018593216	95	102-808	ch1
820	0.5758500241513536	14545.75018593216	95	102-808	ch1
821	0.5758500173934394	14545.746074205014	89	103-816	ch1
822	0.57584999700169	14545.746074205014	89	103-816	ch1
823	0.5758499766099406	14545.746074205014	89	103-816	ch1
824	0.575849956218191	14545.746074205014	89	103-816	ch1
825	0.5758499358264416	14545.746074205014	89	103-816	ch1
826	0.5758499154346922	14545.746074205014	89	103-816	ch1
827	0.5758498950429428	14545.746074205014	89	103-816	ch1
828	0.5758498746511934	14545.746074205014	89	103-816	ch1
829	0.575849854259444	14545.761416250298	119	104-824	ch1
830	0.5758499303469692	14545.761416250298	119	104-824	ch1
831	0.5758500064344946	14545.761416250298	119	104-824	ch1
832	0.5758500825220198	14545.761416250298	119	104-824	ch1
833	0.575850158609545	14545.761416250298	119	104-824	ch1
834	0.5758502346970704	14545.761416250298	119	104-824	ch1
835	0.5758503107845956	14545.761416250298	119	104-824	ch1
836	0.575850386872121	14545.761416250298	119	104-824	ch1
837	0.5758504629596462	14545.77156782723	98	105-832	ch1
838	0.5758505133055	14545.77156782723	98	105-832	ch1
839	0.5758505636513536	14545.77156782723	98	105-832	ch1
840	0.5758506139972072	14545.77156782723	98	105-832	ch1
841	0.5758506643430608	14545.77156782723	98	105-832	ch1
842	0.5758507146889146	14545.77156782723	98	105-832	ch1
843	0.5758507650347682	14545.77156782723	98	105-832	ch1
844	0.5758508153806218	14545.77156782723	98	105-832	ch1
845	0.5758508657264754	14545.758170753724	89	106-840	ch1
846	0.5758507992848668	14545.758170753724	89	106-840	ch1
847	0.5758507328432582	14545.758170753724	89	106-840	ch1
848	0.5758506664016494	14545.758170753724	89	106-840	ch1
849	0.5758505999600406	14545.758170753724	89	106-840	ch1
850	0.575850533518432	14545.758170753724	89	106-840	ch1
851	0.5758504670768232	14545.758170753724	89	106-840	ch1
852	0.5758504006352146	14545.758170753724	89	106-840	ch1
853	0.575850334193606	14545.755051268902	97	107-848	ch1
854	0.575850318722795	14545.755051268902	97	107-848	ch1
855	0.5758503032519842	14545.755051268902	97	107-848	ch1
856	0.5758502877811734	14545.755051268902	97	107-848	ch1
857	0.5758502723103626	14545.755051268902	97	107-848	ch1
858	0.5758502568395518	14545.755051268902	97	107-848	ch1
859	0.575850241368741	14545.755051268902	97	107-848	ch1
860	0.5758502258979302	14545.755051268902	97	107-848	ch1
861	0.5758502104271194	14545.74857648634	98	108-856	ch1
862	0.5758501783160042	14545.74857648634	98	108-856	ch1
863	0.5758501462048892	14545.74857648634	98	108-856	ch1
864	0.575850114093774	14545.74857648634	98	108-856	ch1
865	0.575850081982659	14545.74857648634	98	108-856	ch1
866	0.5758500498715438	14545.74857648634	98	108-856	ch1
867	0.5758500177604288	14545.74857648634	98	108-856	ch1
868	0.5758499856493136	14545.74857648634	98	108-856	ch1
869	0.5758499535381986	14545.756299622572	102	109-864	ch1
870	0.575849991840414	14545.756299622572	102	109-864	ch1
871	0.5758500301426294	14545.756299622572	102	109-864	ch1
872	0.5758500684448448	14545.756299622572	102	109-864	ch1
873	0.5758501067470602	14545.756299622572	102	109-864	ch1
874	0.5758501450492756	14545.756299622572	102	109-864	ch1
875	0.5758501833514912	14545.756299622572	102	109-864	ch1
876	0.5758502216537066	14545.756299622572	102	109-864	ch1
877	0.575850259955922	14545.74172729141	90	110-872	ch1
878	0.5758501876857262	14545.74172729141	90	110-872	ch1
879	0.5758501154155304	14545.74172729141	90	110-872	ch1
880	0.5758500431453346	14545.74172729141	90	110-872	ch1
881	0.575849970875139	14545.74172729141	90	110-872	ch1
882	0.5758498986049432	14545.74172729141	90	110-872	ch1
883	0.5758498263347474	14545.74172729141	90	110-872	ch1
884	0.5758497540645516	14545.74172729141	90	110-872	ch1
885	0.575849681794356	14545.74864393398	109	111-880	ch1
886	0.575849716096837	14545.74864393398	109	111-880	ch1
887	0.575849750399318	14545.74864393398	109	111-880	ch1
888	0.5758497847017988	14545.74864393398	109	111-880	ch1
889	0.5758498190042798	14545.74864393398	109	111-880	ch1
890	0.5758498533067608	14545.74864393398	109	111-880	ch1
891	0.5758498876092418	14545.74864393398	109	111-880	ch1
892	0.5758499219117228	14545.74864393398	109	111-880	ch1
889	0.5758499562142038	14545.74864393398	109	END	ch1
890	0.5758499562142038	14545.74864393398	109	END	ch1
891	0.5758499562142038	14545.74864393398	109	END	ch1
892	0.5758499562142038	14545.74864393398	109	END	ch1
893	0.5758499562142038	14545.74864393398	109	END	ch1
894	0.5758499562142038	14545.74864393398	109	END	ch1
895	0.5758499562142038	14545.74864393398	109	END	ch1
896	0.5758499562142038	14545.74864393398	109	END	ch1
